Time in UTC+01:00;X in mm/s;Y in mm/s;Z in mm/s
10.12.2023 23:59:55.03200;-0,001505597;-0,00305899;0,009583243
10.12.2023 23:59:55.03300;0,001266613;-0,005424928;0,011112738
10.12.2023 23:59:55.03400;0,004421197;-0,00540103;0,012474945
10.12.2023 23:59:55.03500;0,005759505;-0,004421197;0,011638503
10.12.2023 23:59:55.03600;0,003393568;-0,002796108;0,011829689
10.12.2023 23:59:55.03700;-0,000262882;-0,001840174;0,015844615
10.12.2023 23:59:55.03800;-0,002652718;-0,000836443;0,019811744
10.12.2023 23:59:55.03900;-0,00277221;-0,000549662;0,020528693
10.12.2023 23:59:55.04000;-0,001577292;-0,001075426;0,018855808
10.12.2023 23:59:55.04100;-2,39E-05;-0,003297974;0,017589195
10.12.2023 23:59:55.04200;0,00262882;-0,005902896;0,017039532
10.12.2023 23:59:55.04300;0,005640014;-0,006954424;0,015008171
10.12.2023 23:59:55.04400;0,007766968;-0,006882729;0,012331555
10.12.2023 23:59:55.04500;0,007599679;-0,006022388;0,012259861
10.12.2023 23:59:55.04600;0,004062722;-0,0058312;0,01386105
10.12.2023 23:59:55.04700;-0,000119492;-0,005496623;0,013741558
10.12.2023 23:59:55.04800;-0,001625089;-0,004970859;0,012379352
10.12.2023 23:59:55.04900;-0,000310679;-0,00568781;0,011757994
10.12.2023 23:59:55.05000;0,001768479;-0,006524253;0,011495112
10.12.2023 23:59:55.05100;0,003680348;-0,007695273;0,009129174
10.12.2023 23:59:55.05200;0,005902896;-0,009081378;0,005902896
10.12.2023 23:59:55.05300;0,007814764;-0,009392057;0,005233741
10.12.2023 23:59:55.05400;0,008722902;-0,009344259;0,005592217
10.12.2023 23:59:55.05500;0,007097813;-0,009846125;0,004779673
10.12.2023 23:59:55.05600;0,003513059;-0,011088841;0,002963397
10.12.2023 23:59:55.05700;0,001648987;-0,011566808;0,001505597
10.12.2023 23:59:55.05800;0,002413735;-0,011280027;0,001553394
10.12.2023 23:59:55.05900;0,0043734;-0,011232231;0,001696784
10.12.2023 23:59:55.06000;0,005950693;-0,010658669;-0,000310679
10.12.2023 23:59:55.06100;0,006380863;-0,011495112;-0,0029156
10.12.2023 23:59:55.06200;0,006476456;-0,012283758;-0,003154584
10.12.2023 23:59:55.06300;0,006763236;-0,012618335;-0,002581023
10.12.2023 23:59:55.06400;0,006476456;-0,013406982;-0,00305899
10.12.2023 23:59:55.06500;0,004636283;-0,012642234;-0,003871535
10.12.2023 23:59:55.06600;0,00277221;-0,012307657;-0,004182213
10.12.2023 23:59:55.06700;0,002700515;-0,010969348;-0,0043734
10.12.2023 23:59:55.06800;0,004182213;-0,009750532;-0,004994757
10.12.2023 23:59:55.06900;0,005974591;-0,010586975;-0,005424928
10.12.2023 23:59:55.07000;0,005807302;-0,010802059;-0,006452558
10.12.2023 23:59:55.07100;0,004707978;-0,012307657;-0,007312899
10.12.2023 23:59:55.07200;0,004588485;-0,013765457;-0,007073915
10.12.2023 23:59:55.07300;0,004875266;-0,013335286;-0,006763236
10.12.2023 23:59:55.07400;0,00451679;-0,012259861;-0,005592217
10.12.2023 23:59:55.07500;0,003035092;-0,010586975;-0,003178482
10.12.2023 23:59:55.07600;0,001935767;-0,008603411;-0,001648987
10.12.2023 23:59:55.07700;0,001768479;-0,007360696;-0,003226279
10.12.2023 23:59:55.07800;0,002533227;-0,007336797;-0,005520522
10.12.2023 23:59:55.07900;0,004110518;-0,008460021;-0,005783404
10.12.2023 23:59:55.08000;0,004564587;-0,010156804;-0,005663912
10.12.2023 23:59:55.08100;0,003991026;-0,009583243;-0,006548151
10.12.2023 23:59:55.08200;0,003656449;-0,007289001;-0,006619846
10.12.2023 23:59:55.08300;0,00248543;-0,005329335;-0,004253909
10.12.2023 23:59:55.08400;0,00028678;-0,003728145;-0,001242715
10.12.2023 23:59:55.08500;-0,00131441;-0,002796108;0,000836443
10.12.2023 23:59:55.08600;-0,002031361;-0,002318141;0,001338308
10.12.2023 23:59:55.08700;-0,001840174;-0,002365938;0,001003731
10.12.2023 23:59:55.08800;-0,000525764;-0,00248543;0,001864072
10.12.2023 23:59:55.08900;0,000573561;-0,002150853;0,002461531
10.12.2023 23:59:55.09000;0,001099325;-0,001266613;0,001099325
10.12.2023 23:59:55.09100;0,00174458;4,7796725993976E-05;-2,39E-05
10.12.2023 23:59:55.09200;0,002222548;0,00131441;0,000501866
10.12.2023 23:59:55.09300;0,001648987;0,001816276;0,00102763
10.12.2023 23:59:55.09400;0,000191187;0,001911869;0,000310679
10.12.2023 23:59:55.09500;-0,000860341;0,002270344;7,16950817150064E-05
10.12.2023 23:59:55.09600;-0,000836443;0,001983564;0,001577292
10.12.2023 23:59:55.09700;-0,000215085;0,002150853;0,002246446
10.12.2023 23:59:55.09800;0,000884239;0,00277221;0,001505597
10.12.2023 23:59:55.09900;0,002007462;0,002342039;0,001648987
10.12.2023 23:59:55.10000;0,002318141;0,001792377;0,001864072
10.12.2023 23:59:55.10100;0,002174751;0,001505597;0,000979833
10.12.2023 23:59:55.10200;0,001864072;0,001768479;0,000358475
10.12.2023 23:59:55.10300;0,001194918;0,002389836;9,5593451987952E-05
10.12.2023 23:59:55.10400;0,000167289;0,002796108;-7,17E-05
10.12.2023 23:59:55.10500;2,3898362996988E-05;0,003321872;-0,000215085
10.12.2023 23:59:55.10600;0,001290512;0,003202381;-0,000645256
10.12.2023 23:59:55.10700;0,002389836;0,002389836;-0,001792377
10.12.2023 23:59:55.10800;0,003035092;0,000764748;-0,003895433
