Time in UTC+02:00	X in mm/s	Y in mm/s	Z in mm/s
01.08.2023 08:44:16.84900	-0,002843905	0,005138148	0,004038823
01.08.2023 08:44:16.85000	-0,00102763	0,003393568	0,002389836
01.08.2023 08:44:16.85100	-0,000310679	-0,001386105	0,000406272
01.08.2023 08:44:16.85200	-0,000310679	-0,004755774	0,002318141
01.08.2023 08:44:16.85300	-0,001362207	-0,003656449	-0,000262882
01.08.2023 08:44:16.85400	-0,002820007	-0,000645256	0,001290512
01.08.2023 08:44:16.85500	-0,005759505	0,001935767	0,003465262
01.08.2023 08:44:16.85600	-0,007073915	0,002796108	0,001003731
01.08.2023 08:44:16.85700	-0,004301705	0,001720682	0,000955935
01.08.2023 08:44:16.85800	0,000119492	9,55935E-05	0,00174458
01.08.2023 08:44:16.85900	0,004397299	-0,000454069	-0,002294243
01.08.2023 08:44:16.86000	0,003991026	-0,000167289	-0,003106787
01.08.2023 08:44:16.86100	-0,000693053	0,000501866	0,002987295
01.08.2023 08:44:16.86200	-0,004994757	0,002700515	-0,00028678
01.08.2023 08:44:16.86300	-0,00671544	0,004206112	-0,001266613
01.08.2023 08:44:16.86400	-0,004923062	0,002509328	0,003035092
01.08.2023 08:44:16.86500	-0,001672885	-0,000621357	-0,004253909
01.08.2023 08:44:16.86600	0,00102763	-0,003536958	-0,001983564
01.08.2023 08:44:16.86700	0,001959666	-0,003513059	0,002198649
01.08.2023 08:44:16.86800	0,001433902	0,000501866	-0,005090351
01.08.2023 08:44:16.86900	-0,000167289	0,00451679	0,001242715
01.08.2023 08:44:16.87000	-0,002796108	0,005735607	0,00423001
01.08.2023 08:44:16.87100	-0,003608653	0,003274076	-0,001959666
01.08.2023 08:44:16.87200	-0,002055259	-0,002198649	0,003656449
01.08.2023 08:44:16.87300	0,001720682	-0,005902896	-0,000645256
01.08.2023 08:44:16.87400	0,005520522	-0,004540689	-0,005759505
01.08.2023 08:44:16.87500	0,00511425	-0,001864072	0,003035092
01.08.2023 08:44:16.87600	0,003035092	0,000406272	-0,001529495
01.08.2023 08:44:16.87700	0,000979833	0,003584754	-0,004110518
01.08.2023 08:44:16.87800	-0,000454069	0,003632551	0,003202381
01.08.2023 08:44:16.87900	0,001529495	0,000238984	-0,002461531
01.08.2023 08:44:16.88000	0,002748312	-0,004014925	-0,003417466
01.08.2023 08:44:16.88100	0,00102763	-0,007695273	0,001911869
01.08.2023 08:44:16.88200	-0,00117102	-0,006763236	-0,001887971
01.08.2023 08:44:16.88300	-0,003035092	-0,002055259	0,001433902
01.08.2023 08:44:16.88400	-0,001959666	0,003417466	0,00394323
01.08.2023 08:44:16.88500	0,000716951	0,006117981	0,000334577
01.08.2023 08:44:16.88600	0,002461531	0,003752043	0,002222548
01.08.2023 08:44:16.88700	0,00379984	-0,000262882	-0,002748312
01.08.2023 08:44:16.88800	0,003489161	-0,00451679	-0,002294243
01.08.2023 08:44:16.88900	0,002174751	-0,006834932	0,002294243
01.08.2023 08:44:16.89000	0,000525764	-0,005162046	-0,003250177
01.08.2023 08:44:16.89100	-0,00262882	-0,002604922	0,000740849
01.08.2023 08:44:16.89200	-0,004110518	-0,000262882	0,002198649
01.08.2023 08:44:16.89300	-0,001816276	0,001553394	-0,00277221
01.08.2023 08:44:16.89400	0,001840174	0,000788646	0,002867803
01.08.2023 08:44:16.89500	0,004492892	-0,001553394	7,16951E-05
01.08.2023 08:44:16.89600	0,003393568	-0,003752043	-0,003321872
01.08.2023 08:44:16.89700	-0,001481698	-0,004946961	0,002126954
01.08.2023 08:44:16.89800	-0,00568781	-0,003130685	-0,003584754
01.08.2023 08:44:16.89900	-0,006763236	-4,77967E-05	-0,003632551
01.08.2023 08:44:16.90000	-0,004445096	0,001625089	0,002557125
01.08.2023 08:44:16.90100	0,001266613	0,002007462	-0,002891702
01.08.2023 08:44:16.90200	0,005233741	0,000215085	-0,001338308
01.08.2023 08:44:16.90300	0,004946961	-0,001959666	0,002103056
01.08.2023 08:44:16.90400	0,002198649	-0,002055259	-0,005640014
01.08.2023 08:44:16.90500	-0,003297974	-0,001410003	-0,003393568
01.08.2023 08:44:16.90600	-0,007480187	-0,000884239	0,004182213
01.08.2023 08:44:16.90700	-0,007838663	0,000167289	-0,002031361
01.08.2023 08:44:16.90800	-0,005353233	0,000454069	-0,002724413
01.08.2023 08:44:16.90900	0,000215085	-7,16951E-05	0,002939499
01.08.2023 08:44:16.91000	0,004707978	2,38984E-05	-0,00277221
01.08.2023 08:44:16.91100	0,004851367	-0,000215085	-0,002198649
01.08.2023 08:44:16.91200	0,000693053	-0,000764748	0,002461531
01.08.2023 08:44:16.91300	-0,00554442	-4,77967E-05	-0,003608653
01.08.2023 08:44:16.91400	-0,009105276	0,000382374	-0,001720682
01.08.2023 08:44:16.91500	-0,008268833	0,000215085	0,002796108
01.08.2023 08:44:16.91600	-0,003250177	0,000812544	-0,002724413
01.08.2023 08:44:16.91700	0,002724413	4,77967E-05	0,001386105
01.08.2023 08:44:16.91800	0,005185944	-0,000382374	0,005233741
01.08.2023 08:44:16.91900	0,003584754	0,00102763	-0,000836443
01.08.2023 08:44:16.92000	-0,001433902	0,0014578	0,003919331
01.08.2023 08:44:16.92100	-0,006452558	0,002174751	0,004134417
01.08.2023 08:44:16.92200	-0,008699004	0,001768479	-0,002031361
01.08.2023 08:44:16.92300	-0,008818496	-0,001099325	0,005233741
01.08.2023 08:44:16.92400	-0,004779673	-0,001792377	0,003226279
01.08.2023 08:44:16.92500	0,001218816	-0,000430171	-0,001577292
01.08.2023 08:44:16.92600	0,003441364	0,00131441	0,005640014
01.08.2023 08:44:16.92700	0,001696784	0,003560856	0,000955935
01.08.2023 08:44:16.92800	-0,0029156	0,003728145	0,001123223
01.08.2023 08:44:16.92900	-0,007719171	0,002318141	0,007623577
01.08.2023 08:44:16.93000	-0,008364427	0,001051528	0,000501866
01.08.2023 08:44:16.93100	-0,006428659	-0,00174458	0,004110518
01.08.2023 08:44:16.93200	-0,003704246	-0,003823738	0,005066453
01.08.2023 08:44:16.93300	9,55935E-05	-0,002820007	-0,003250177
01.08.2023 08:44:16.93400	0,001338308	-0,000669154	0,00262882
01.08.2023 08:44:16.93500	0,000860341	0,002652718	-0,000932036
01.08.2023 08:44:16.93600	2,38984E-05	0,004803571	-0,005162046
01.08.2023 08:44:16.93700	-0,003584754	0,003011194	0,003274076
01.08.2023 08:44:16.93800	-0,00554442	0,000549662	-0,003536958
01.08.2023 08:44:16.93900	-0,005233741	-0,001672885	-0,003178482
01.08.2023 08:44:16.94000	-0,004540689	-0,002509328	0,004636283
01.08.2023 08:44:16.94100	-0,000788646	0,001075426	-0,004445096
01.08.2023 08:44:16.94200	0,000955935	0,005162046	0,000501866
01.08.2023 08:44:16.94300	-0,000764748	0,007360696	0,003991026
01.08.2023 08:44:16.94400	-0,002079158	0,008125443	-0,006739338
01.08.2023 08:44:16.94500	-0,004158315	0,005496623	0,001433902
01.08.2023 08:44:16.94600	-0,00423001	0,002509328	0,00174458
01.08.2023 08:44:16.94700	-0,002963397	0,000501866	-0,006811033
01.08.2023 08:44:16.94800	-0,003775941	-0,001577292	0,003082889
01.08.2023 08:44:16.94900	-0,002700515	0,000573561	4,77967E-05
01.08.2023 08:44:16.95000	-0,000955935	0,005209843	-0,004349502
01.08.2023 08:44:16.95100	-0,000477967	0,007456289	0,008483918
01.08.2023 08:44:16.95200	0,000501866	0,007886459	0,002581023
01.08.2023 08:44:16.95300	-0,000501866	0,00423001	-0,00028678
01.08.2023 08:44:16.95400	-0,001218816	-0,000860341	0,008053748
01.08.2023 08:44:16.95500	0,000573561	-0,002198649	-0,001218816
01.08.2023 08:44:16.95600	0,001553394	-0,001768479	-0,000693053
01.08.2023 08:44:16.95700	0,001672885	0,000932036	0,003202381
01.08.2023 08:44:16.95800	0,001218816	0,00394323	-0,002007462
01.08.2023 08:44:16.95900	0,000310679	0,003847637	0,003345771
01.08.2023 08:44:16.96000	0,001625089	0,003106787	0,001577292
01.08.2023 08:44:16.96100	0,004134417	0,0014578	-0,000334577
01.08.2023 08:44:16.96200	0,004349502	-0,000884239	0,005329335
01.08.2023 08:44:16.96300	0,002174751	-0,000932036	-0,00014339
01.08.2023 08:44:16.96400	-0,001194918	0,000310679	0,002126954
01.08.2023 08:44:16.96500	-0,003297974	0,002700515	0,006070184
01.08.2023 08:44:16.96600	-0,00174458	0,0058312	-0,001720682
01.08.2023 08:44:16.96700	0,000430171	0,005472725	0,001768479
01.08.2023 08:44:16.96800	0,001266613	0,002294243	0,002676616
01.08.2023 08:44:16.96900	0,001194918	-0,000358475	-0,00423001
01.08.2023 08:44:16.97000	-0,000406272	-0,001792377	0,002413735
01.08.2023 08:44:16.97100	-0,001266613	0,000119492	0,001696784
01.08.2023 08:44:16.97200	-0,001959666	0,003441364	-0,004540689
01.08.2023 08:44:16.97300	-0,003417466	0,003680348	0,005711709
01.08.2023 08:44:16.97400	-0,003369669	0,003465262	0,002796108
01.08.2023 08:44:16.97500	-0,001816276	0,002246446	-0,004612384
01.08.2023 08:44:16.97600	0,000358475	-0,001075426	0,002796108
01.08.2023 08:44:16.97700	0,001266613	-0,001625089	-0,004827469
01.08.2023 08:44:16.97800	0,000358475	-0,003130685	-0,006356965
01.08.2023 08:44:16.97900	-0,001625089	-0,004158315	0,002557125
01.08.2023 08:44:16.98000	-0,002557125	-0,000525764	-0,005424928
01.08.2023 08:44:16.98100	-0,001338308	0,000908138	-0,002963397
01.08.2023 08:44:16.98200	-0,000454069	4,77967E-05	0,002126954
01.08.2023 08:44:16.98300	0,000645256	-0,001242715	-0,006763236
01.08.2023 08:44:16.98400	0,000310679	-0,003441364	-0,00277221
01.08.2023 08:44:16.98500	-0,001147121	-0,002987295	0,000525764
01.08.2023 08:44:16.98600	-0,000740849	-0,000119492	-0,004062722
01.08.2023 08:44:16.98700	-0,001625089	0,002318141	0,000908138
01.08.2023 08:44:16.98800	-0,001290512	0,003321872	-0,001362207
01.08.2023 08:44:16.98900	9,55935E-05	0,002389836	-0,005353233
01.08.2023 08:44:16.99000	-0,000740849	0,000167289	0,001051528
